24,C109
32,C112
26,C113
24,C115
26,C117
40,C118
34,C119
26,C120
34,C122
56,C123
25,C124
27,C126
25,C131
24,C134
27,C135
40,C135
26,C136
24,C136
24,C140
40,C142
32,C143
26,C146
27,C157
30,C160
27,C161
27,C165
32,C171
34,CBa30
26,CBa40
26,CBa45
26,CBa50
28,EmC10
38,FL8
25,FL9
42,FL11
42,FL12
36,FL13
24,FL14
38,FL15
24,FL16
25,FL16
24,FL19
33,FL20
34,FL23
25,FL24
25,FL27
25,FL28
24,FL29
32,FL30
24,FL35
25,FL37
39,FM3
24,FM4
24,FM6
26,FM7
24,FM9
24,FM10
26,FM10
30,FNm5
30,FNm10
30,FNm12
30,FNm18
30,FNm30
30,FNm32
28,GAr58
25,GAr59
30,GAr59
32,GAr60
24,GAr60
30,GAr80
24,GF30
24,GF31
26,GF70
26,GF90
24,GF150
24,GF160
24,GF170
30,HB60
24,HB85
33,HB85
24,HB86
25,HB95
30,HuF8
24,HuF8
26,JuD8
24,JuD10
27,JuD10
30,JuD13
51,JuD15
25,JuD15
30,JuD20
26,JuD20
57,RhS1
27,RhS15
24,RhS20
32,RiO15
30,RiO25
30,RiO30
30,RiO50
39,RW1
39,RW30
26,CBw9
24,CBw12
24,CBw15
24,CBw17
26,CBw18
26,CBw19
24,CBw22
26,CBw27
27,CBw27
26,CBw28
30,CBw30
26,CBw31
40,CBw31
26,CBw32
30,CBw32
40,CBw33
30,CBw35
26,CBw36
40,CBw37
30,CBw38
26,CBw38
26,CBw41
42,CBw41
24,CBw42
24,CBw43
24,CBw45
30,CBw48
26,CBw48
24,CDr9
39,CDr10
24,CDr30
24,CDr40
24,CuB34
27,CuB37
27,CuB39
24,CuB40
30,CuB44
26,FB13
26,FB15
24,FB21
26,FB27
26,FB29
26,FB39
26,FB40
24,FB42
24,FB43
24,FB45
24,FB51
24,FB52
24,GCt20
24,GCt27
30,GCt50
26,GRi10
24,HBl10
30,HBl20
26,HWx9
40,HWx11
40,HWx16
40,HWx17
26,HWx21
27,HWx21
27,HWx22
24,HWx45
25,HWx54
24,HWx55
24,HWx60
30,JWH10
30,JWH20
30,JWH30
30,JWH40
30,JWH48
30,JWH50
34,JWH60
30,JWH70
30,JWH75
30,JWH80
25,JWH100
30,JWH120
24,LPo10
38,LPo10
31,RoF1
31,RoF10
31,RoF20
31,RoF30
24,SW2
24,SW6
26,SW7
27,SW7
30,SW8
30,SW10
30,SW12
24,SW13
24,SW15
24,SW18
30,SW19
24,SW21
32,SW22
30,SW25
24,SW28
25,SW30
40,SW33
58,VF17
24,VF19
24,VF23
24,VF25
32,VF31
32,VF33
32,VF36
24,VF37
30,VF38
26,VF38
40,VF39
32,VF41
33,VF42
38,VF43
24,VF44
38,VF45
24,VF46
26,VF47
24,VF48
30,ViH20
26,AdB21
30,EdS50
30,EdS60
30,EdS65
30,EdS75
26,EHG15
24,EHG20
24,EHG30
24,EHG38
30,EHG48
27,EHG50
30,EHG50
47,HRi4
47,HRi17
47,HRi19
59,PRo55
30,PRo80
28,PRo80
28,PRo83
30,PRo83
30,PRo86
28,PRo86
28,PRo90
30,PRo90
28,PRo93
30,PRo93
28,PRo96
30,PRo96
60,RaI50
25,RaI55
24,RCS10
30,SaT4
30,SaT5
30,SaT6
30,SaT8
30,SaT9
30,SaT10
30,SaT15
24,SaT17
30,SaT20
30,SaT23
24,CBy10
47,DMu4
30,FNm10
39,JEp15
40,LuB15
24,LuB20
24,LuB21
26,WR10
24,WR31
34,WR40
26,WR42
24,WR50
24,WR60
30,WR72
26,WR80
26,WR86
30,WR120
26,WR120
30,AGe10
30,AGe20
24,AC5
33,AC6
32,AC20
40,CMt10
24,GHl7
24,GP3
24,GP9
30,GP9
33,GP11
24,GP13
27,GP13
31,GP14
24,KMz55
24,KMz57
26,KMz70
24,KMz75
30,RC9
27,RC9
24,RC10
30,RC12
30,RC13
26,RC16
38,RC16
38,RC18
25,RC19
30,RC20
24,RC21
24,RC22
30,RFG1
30,RFG3
30,RFG5
45,RFG5
30,RFG7
30,RFG9
30,RFG20
30,RFG22
30,RFG25
30,RFG27
30,RFG30
24,RFG35
30,RFG40
26,RFG40
26,RFG41
39,RuJ3
39,RuJ8
25,TWh20
30,TWh25
24,TWh37
27,TWh41
30,TWh45
26,TWh45
27,TWh50
24,TWh60
24,TWh62
24,WiB25
30,WiB100
28,WiB180
30,WiB180
28,WiB183
30,WiB183
28,WiB186
30,WiB186
28,WiB190
30,WiB190
30,WiB199
30,W25
32,W30
24,W38
24,W40
24,W41
33,W50
34,W55
24,W56
24,W60
32,W66
24,W70
24,W73
24,W74
42,W75
24,W76
33,W77
24,W78
30,W82
28,W82
34,W83
24,W83
34,W85
24,W90
32,W98
32,W100
39,WWo10
45,WWo20
27,Z2310
24,EMH10
42,GLp10
24,GLp15
24,GLp17
32,GLp30
24,JR1
24,JR5
24,JR20
30,JR25
24,JR35
26,JR50
24,JR50
41,JR60
24,JR60
24,JR65
24,JR70
39,JR75
24,JR77
24,JR79
30,JR81
24,JR85
24,JR92
27,JR94
26,JR96
59,PlL1
25,PlL2
24,SET1
24,SET8
61,SE1
24,SE4
31,SE6
31,SE8
31,SE10
31,SE15
40,SE20
31,SE28
40,SE25
40,SE26
40,SE27
24,DBu10
26,DBu10
24,WKH1
24,WKH10
24,WKH14
24,WKH20
24,WKH30
24,WKH35
24,WKH40
24,WKH44
24,WKH45
24,WKH50
30,WKH52
24,WKH60
30,AES10
30,AES11
30,AES70
30,AES74
30,AES80
30,AES85
30,AES90
27,AES90
27,AES100
30,AJG50
33,ArF10
30,ChR10
27,ChR13
30,ChR50
30,ChR60
30,ChR80
30,CLa40
30,CLa60
30,CLa65
30,CLa70
30,CLa75
30,CLa80
30,CLa90
30,CLa95
30,CLa100
30,CLa110
30,CLa114
30,CLa115
30,CLa117
30,CLa120
30,CLa121
30,CLa125
30,CLa127
30,CLa135
30,CLa150
24,EAD10
24,EG3
30,EG10
24,EG10
24,EG11
33,EG16
24,EG17
24,EG18
26,EG23
24,EG25
24,EG20
62,EG20
24,EG27
27,EG28
24,ESl10
24,ESl30
30,GLC2
24,GLC3
24,GLC4
24,GLC6
24,GLC7
26,GLC9
44,GLC11
30,GLC12
24,GLC13
30,GLC13
30,IGB10
28,IGB40
30,IGB40
45,IGB45
30,IGB50
28,IrC51
30,IrC51
32,IrC54
32,IrC55
34,IrC56
34,IrC60
26,IrC67
26,IrC73
40,IrC76
24,IrC77
27,IrC79
40,IrC79
27,IrC81
27,IrC86
30,IrC95
26,LGs10
30,LM2
24,LM9
24,LM10
32,LM11
26,LM11
27,LM15
24,LM17
24,LM20
24,LM22
24,LM25
24,LM26
24,LM29
24,LM38.
25,LM100
45,LM110
24,MoB10
30,PSl10
24,S5
24,S6
26,S10
24,S12
24,S14
27,S14
40,S15
27,S17
24,S21
42,S25
25,ThD50
24,WW30
24,WW41
24,WW42
24,WW43
24,WW44
26,WW45
34,WW47
24,WW54
31,WW60
31,WW61
24,WW63
24,WW64
45,WW65
24,WW66
26,WW67
24,WW73
34,WW80
24,WW82
30,WW84
27,WW85
25,WW87
24,ACa40
39,ACa50
24,ACa60
30,ACa60
24,AM15
27,AM16
24,AM18
24,AM21
32,AM23
24,AM27
27,AM31
38,AM36
32,ASR15
28,ASR40
33,ASR65
63,EBS02
63,EBS03
32,EBS30
32,EBS50
32,EBS60
32,EBS90
30,FC1
30,FC3
44,FC15
54,FC17
30,FC21
24,FC22
24,FC23
30,FC24 
26,FC25
27,FC25
50,FC26
26,FC27
32,FC27
28,FC34
38,FC35
26,FC35
24,FC36
30,FC38
27,FC38
30,FC40
36,FC101
24,GMy20
26,Gmy25
45,Gmy35
24,GMy45
33,GuB10
32,HH9
33,HH12
24,HH13
24,HH14
30,HH15
30,HH21
32,HH22
30,HH23
30,HH25
30,HH27
25,HH28
51,HH28
27,HH29
42,HH30
34,HH30
30,HH31
26,HH31
30,HH34
26,HH34
42,HH35
34,HH36
32,HH37
34,HH41
34,HH42
24,LlB21
27,LlB35
27,LlB36
27,LlB50
24,LlB53
25,LlB57
30,LlB57
33,LlB61
34,LlB62
24,LlB64
40,LlB67
24,LlB68
45,LlB68
26,LlB83
40,LlB85
27,LlB85
44,LlB90
27,LlB95
40,LlB95
30,LlB97
27,LlB100
30,LlB100
24,MlW5
27,MlW10
30,MSC10
30,RlW10
24,RlW10
25,RlW10
38,RlW10
28,RVL6
32,RVL10
53,RVL14
25,RVL16
40,RVL17
24,RVL25
39,RVL28
32,RVL32
34,RyT40
25,RyT55
24,VsP10
24,WlD5
26,WlD5
26,WlD6
26,WlD7
26,WlD8
26,WlD15
25,WlD18
25,WlD19
26,WlD20
38,WlD24
54,WlD25
25,WlD29
32,WlD34
40,WlD35
39,WlD36
24,WlD39
26,WlD43
24,WlD45
26,WlD49
38,WlD49
33,WlD51
26,WlD51
25,WlD53
55,WlD54
24,WlD58
24,WlD61
40,WlD65
27,WlD65
27,Z5510
27,Z5512
24,ByH5
38,ByH8
32,ByH10
32,ByH12
36,ByH13
32,ByH15
26,ByH15
36,ByH26
30,CBm10
30,CBm11
30,CBm60
27,DaB3
36,DaB4
26,DaB8
26,DaB9
27,DaB11
27,DaB13
30,DaB17
27,DaB21
30,DaB23
27,DaB28
27,DaB29
27,DaB30
27,DaB31
27,DaB32
27,DaB33
30,DAz5
24,DAz6
26,DAz21
24,DAz23
26,DAz35
27,DAz35
31,DMD25
24,DMD35
32,DMD40
32,DMD50
24,DzV60
30,FTu7
30,FTu10
26,FTu15
30,FTu15
27,FTu19
27,FTu20
30,FTu20
27,Ftu23
25,Ftu25
30,FTu40
24,FTu50
33,FTu50
26,FTu60
30,FTu60
24,HDA6
30,HDA7
24,HoB25
28,HoB50
30,HoB50
28,JTg4
30,JTg4
32,JTg5
28,JTg7
30,JTg7
32,JTg13
24,LoM2
24,LoM6
24,LoM10
33,LoM20
34,LwS90
28,LwS130
30,LwS130
24,LwS166
24,LwS180
27,LwS190
45,MLR4
30,MLR6
24,MLR6
24,MLR7
24,MLR8
24,MLR12
27,MLR14
24,MLR16
24,MLR17
32,MLR18
26,MLR22
24,MLR23
24,MLR27
31,MLR29
33,MLR29
26,MLR30
24,MLR31
42,MLR35
40,MLR39
27,MLR40
26,MLR42
62,MLR43
39,MLR43
25,MLR43
32,MLR50
24,MLR50
27,RFl3
24,RFl5
24,RFl30
24,RFl33
32,RFl75
25,RFl100
25,RFl101
25,RFl102
25,RFl103
25,RFl104
27,REn6
24,REn18
30,REn20
27,REn30
64,REn32
24,REn45
24,REn50
34,REn53
40,REn55
24,REn60
26,RWa10
26,RWa12
26,RWa50
26,RWa65
30,RWa72
28,RWa72
32,RWa90
24,RZL15
27,RZL17
30,RZL19
27,RZL20
40,RZL20
24,RZL22
27,RZL24
27,RZL25
24,RZL26
27,RZL28
24,RZL31
27,RZL37
27,RZL39
30,TeW10
30,TeW15
40,VrS24
24,VrS24
30,VrS25
24,VrS25
24,VrS28
31,WRu10
26,WLa14
26,WLa18
38,WLa19
26,WLa24
27,WLa24
27,WLa27
27,WLa29
30,WLa29
30,WLa38
27,WLa41
27,WLa42
30,WLa43
27,WLa45
30,WLa50
24,YOz7
24,YOz8
24,YOz9
30,YOz10
24,YOz11
24,YOz12
24,YOz15
24,YOz20
24,YOz22
24,YOz75
30,AA13
30,AA29
25,AA37
30,AA38
24,AA41
32,FeF12
30,FeF8
27,FeF8
39,FeF85
24,GRv10
25,GzB1
28,HLa35
30,HLa35
28,HLaD55
30,HLaD55
28,HLa60
30,HLa60
28,HLa65
30,HLa65
28,HLa75
30,HLa75
32,HMR10
30,IvM10
65,LB1
66,LB2
24,LB6
24,LB12
24,LB14
24,LB18
24,LB19
38,LB25
26,LB26
24,LB28
24,LB30
24,LB32
67,LB32
30,LB33
30,LB34
30,LeJ8
51,LeJ8
30,LeJ10
30,LeJ12
32,LeL20
26,LuH8
36,LuH10
32,NT20
32,NT30
27,NT31
27,NT32
30,NT36
27,NT36
24,NT40
27,NT44
30,NT45
30,NT50
24,NT55
24,NT60
31,NT60
27,NT70
40,NT75
31,NT92
26,NT94
27,NT95
26,NT105
30,NT110
30,NT120
30,NT121
27,NT127
27,NT128
32,RTh3
30,RTh4
32,RTh5
32,RTh6
34,RTh8
24,RTh11
30,RTh12
24,RTh12
30,RTh15
27,RTh23
40,RTh27
27,RTh27
40,RTh30
24,RTh35
38,RTh37
38,RTh40
27,RTh42
26,RTh42
32,RTh52
24,RTh53
27,RTh58
24,TG8
68,TG11
30,TG15
30,TG19
25,TG19
30,TG20
26,TG20
26,TG21
26,TG22
30,TG27
30,TG30
27,TG32
38,TG39
30,WaF10
25,WaF15
27,WaF20
32,WaF25
30,WaF40
30,WaF48
24,WD1
38,WD2
38,WD101
37,WD101
38,WD102
38,WD103
37,WD103
37,WD105
38,WD105
24,AD10
42,AD20
42,AD30
33,AD40
24,BVi5
24,BVi12
40,BVi20
24,CJu10
24,DGz10
32,FRJ30
27,GgA9
27,HPo10
24,ICr2
24,ICr4
34,ICr6
24,ICr7
24,ICr10
24,ICr15
24,ICr16
24,ICr19
24,ICr24
30,ICr25
27,ICr25
24,ICr27
26,ICr28
26,ICr30
24,ICr30
38,ICr36
26,ICr36
26,ICr38
25,ICr40
24,IFD25
24,JdL10
24,JdL12
24,JGr5
24,JGr15
24,JGr18
25,JGr23
24,JGr30
30,JS1
27,JS42
24,LiB1
25,LiB2
27,LMC6
30,LMC9
30,LMC12
34,LMC12
24,LMC14
30,LMC15
26,LMC16
27,LMC19
26,LMC23
69,LMC24
27,LuR8
27,LuR10
40,MkD10
40,MkD11
40,MkD12
25,NoL26
32,NoL30
39,NoL36
24,PJ7
24,PJ12
27,RdR10
30,RdR30
25,RdR32
30,RdR37
24,RdR37
24,RdR40
30,RdR44
24,RdR44
32,RdR46
27,RdR48
27,RdR52
27,RdR53
27,RdR54
27,RdR56
27,RdR63
30,RdR66
30,RdR68
27,RdR68
40,RdR70
59,RdR76
25,RdR80
24,RdR90
24,RM1
39,RM3
27,RM4
26,RM6
70,RM--
27,RM10
26,RM13
26,ThF11
27,ThF15
30,ThF17
27,ThF17
26,ThF25
30,ThF25
24,TRu10
31,WeK10
27,WTh3
32,WTh10
32,WTh18
32,WTh19
39,WTh23
24,xGa10
27,Z4910
27,Z4911
27,Z4914
27,Z4915
27,Z4917
27,Z4920
24,BDn2
26,BDn7
28,GC1
30,GC3
24,GC4
24,GC7
24,GC8
24,GC9
30,GC10
30,GC11
24,GC11
24,GC13
30,GC14
24,GC15
26,GC17
24,GC19
24,GC21
24,GC22
30,GC23
24,GC26
30,GC30
24,GC31
26,GC33
26,GC36
27,GC39
24,GC40
27,GC41
40,GC44
71,GC45
26,GC47
30,GC47
27,GC48
38,GC52
24,GC54
30,HAA10
26,HAA10
30,HAA15
26,HAA15
32,HHu1
34,HHu2
28,HMF20
30,HMF20
28,HMF22
30,HMF22
28,HMF25
30,HMF25
44,HMF30
27,HoH10
26,HoH12
31,HPC10
24,IB8
25,IB19
39,IB20
25,IB20
24,IB20
24,IB21
25,IB22
51,IB22
72,IB30
25,IB100
25,IB101
25,IB102
25,IB103
25,IB104
25,IB105
25,IB106
25,IB107
25,IB108
25,IB109
25,IB110
25,IB111
25,IB112
25,IB113
33,IB150
47,JC1
38,JC6
24,JC9
30,JC9
24,JC10
24,JC11
30,JPa7
30,JPa8
30,JPa9
30,JPa10
30,JPa12
30,JPa14
38,JVi10
47,JVi10
40,JVi11
24,JVi21
26,JVi23
39,JW2
39,JW4
30,JW4
36,JW6
39,JW9
27,JW11
27,LSw10
31,MdO10
31,MdO30
31,MdO60
31,MdO62
24,MdO70
24,MdO75
26,MdO81
24,MdO81
26,MdO85
24,MdO85
30,MdO87
24,MdO87
73,MdO100
24,MdO105
31,MdO111
24,MdO111
31,MdO115
24,MdO115
26,MdO121
24,MOp4
24,MOp12
24,MOp14
51,MOp15
24,MOp16
26,MOp19
30,MOp19
24,MOp20
24,MOp21
26,MOp22
27,MOp22
27,MSa6
27,MSa7
27,MSa8
24,MSa9
27,MSa10
27,MSa12
27,NGr10
39,NGr20
24,RMi8
24,RM110
34,SGB10
32,SGB30
34,SGB50
33,SGB60
33,SGB75
32,SGB90
32,SGB110
36,SGB120
33,SGB130
24,SlD10
24,Z1110
24,Z1120
27,CWi10
39,ELC195
32,ELC200
24,ETG10
31,ETG10
39,ETG12
24,GeK5
24,GeK10
24,GeK20
25,JNm25
36,JNm30
25,JNm60
25,JNm61
25,JNm62
25,JNm63
25,JNm64
25,JNm65
25,JNm66
25,JNm67
25,JNm68
25,JNm69
30,JuW10
24,JWR7
74,JWR8
24,JWR9
32,JWR9
45,JWR13
38,LHe2
24,LHe4
38,LHe4
28,LHe10
28,LHe30
40,MAl5
24,MAl13
30,MBa27
30,NML1
30,NML2
38,NML4
30,NML5
30,NML7
38,NML7
30,NML20
27,NML21
44,NML22
30,NML23
30,NML24
27,NML24
30,NML31
24,OrL10
24,OsM10
26,StW7
24,StW9
39,StW10
25,WCM2
24,WCM6
25,WCM22
36,WCM32
24,xFl10
24,YAl10
24,EDF10
26,AL10
30,AL11
24,AL12
24,AL13
25,AL21
24,AL22
40,AL26
24,AL27
24,AlH8
26,AlH24
30,AlH30
26,AlH30
31,ARs10
24,CMF1
39,EaK8
24,EaK10
39,EaK30
30,EaK50
30,EaK51
30,EaK60
30,EBz30
30,EBz35
45,EBz46
27,EBz60
24,ElN2
27,ElN5
30,ElN7
25,ElN8
30,ElN10
30,ElN11
28,ElN15
27,ElN20
28,ELM2
75,ELM8
38,ELM15
32,ELM17
30,ELM19
30,ELM21
27,ELM22
34,ELM24
28,ELM26
30,ELM29
41,ELM35
34,ELM35
24,ELu19
76,ELu20
32,ELu30
32,ELu49
28,HBH10
30,HBH10
28,HBH15
30,HBH15
28,HBH20
30,HBH20
28,HBH25
30,HBH25
25,HBH31
27,HBH35
44,HBH45
30,HBH60
32,HBH68
32,HBH70
32,HBH72
24,HBH75
28,HBH90
25,HeE3
24,HeE10
34,HHa3
26,Hha5
24,HHa10
30,HHa10
32,HHa12
38,HHa13
